record_id,batch_id,timestamp,heating_temperature,forming_pressure,spindle_speed,coolant_flow,vibration_amplitude,current_intensity,mold_temperature,feed_rate,lubricant_flow,clamp_force,equipment_id,operator_id
REC-000167,BATCH-20240301-017,2024-03-01 21:50:00,856.6,119.7,1394.0,24.3,2.89,45.0,177.0,295.0,15.7,81.1,EQ-A02,OP-002
REC-000168,BATCH-20240301-017,2024-03-01 21:55:00,848.8,119.1,1480.0,23.9,2.98,44.5,183.7,315.0,15.8,79.1,EQ-B01,OP-001
REC-000169,BATCH-20240301-017,2024-03-01 22:00:00,852.0,119.9,1455.0,25.4,2.15,46.8,178.6,302.0,15.2,79.5,EQ-B01,OP-002
REC-000170,BATCH-20240301-017,2024-03-01 22:05:00,852.9,118.8,1544.0,23.4,2.54,47.9,177.0,293.0,15.4,80.4,EQ-A02,OP-003
REC-000171,BATCH-20240301-018,2024-03-01 22:10:00,851.8,121.2,1532.0,,2.62,44.6,182.0,319.0,14.9,78.1,EQ-B01,OP-002
REC-000172,BATCH-20240301-018,2024-03-01 22:15:00,855.5,119.7,1391.0,26.0,2.34,44.9,181.0,302.0,15.6,79.1,EQ-A01,OP-001
REC-000173,BATCH-20240301-018,2024-03-01 22:20:00,852.6,119.4,1537.0,25.7,2.22,46.6,178.4,308.0,15.3,83.7,EQ-B02,OP-003
REC-000174,BATCH-20240301-018,2024-03-01 22:25:00,848.9,119.1,1499.0,24.6,2.74,42.6,176.8,289.0,15.8,83.4,EQ-B02,OP-001
REC-000175,BATCH-20240301-018,2024-03-01 22:30:00,849.5,119.6,1504.0,26.4,2.22,45.4,182.9,305.0,15.2,82.0,EQ-A01,OP-005
REC-000176,BATCH-20240301-018,2024-03-01 22:35:00,836.5,121.7,1467.0,22.8,2.65,47.1,179.6,310.0,16.3,82.6,EQ-A02,OP-005
REC-000177,BATCH-20240301-018,2024-03-01 22:40:00,858.2,121.9,1504.0,23.1,2.43,43.7,186.5,298.0,15.1,81.1,EQ-A02,OP-001
REC-000178,BATCH-20240301-018,2024-03-01 22:45:00,850.2,124.2,1469.0,25.2,2.28,43.0,178.2,300.0,14.7,78.6,EQ-A02,OP-005
REC-000179,BATCH-20240301-018,2024-03-01 22:50:00,843.0,119.8,1425.0,25.9,2.52,42.8,179.1,292.0,15.3,82.7,EQ-B01,OP-005
REC-000180,BATCH-20240301-018,2024-03-01 22:55:00,840.6,120.3,1492.0,25.8,2.56,43.9,179.0,292.0,15.9,80.0,EQ-A01,OP-005
REC-000181,BATCH-20240301-019,2024-03-01 23:00:00,859.5,119.8,1465.0,23.2,1.96,42.6,180.8,305.0,13.7,81.8,EQ-A02,OP-002
REC-000182,BATCH-20240301-019,2024-03-01 23:05:00,847.6,120.4,1581.0,26.1,2.42,43.7,173.5,293.0,14.8,78.0,EQ-A02,OP-002
REC-000183,BATCH-20240301-019,2024-03-01 23:10:00,849.3,120.2,1489.0,24.2,2.55,45.7,176.7,314.0,14.9,80.0,EQ-B02,OP-004
REC-000184,BATCH-20240301-019,2024-03-01 23:15:00,853.5,120.6,1548.0,25.3,2.32,45.5,176.6,301.0,15.0,79.6,EQ-A01,OP-002
REC-000185,BATCH-20240301-019,2024-03-01 23:20:00,849.4,115.3,1473.0,25.1,2.55,43.5,183.8,291.0,15.8,80.9,EQ-B02,OP-001
REC-000186,BATCH-20240301-019,2024-03-01 23:25:00,846.8,124.4,1440.0,26.1,2.8,44.0,184.2,297.0,15.2,80.5,EQ-A02,OP-004
REC-000187,BATCH-20240301-019,2024-03-01 23:30:00,849.3,122.0,1540.0,22.9,2.89,42.5,183.1,311.0,14.1,79.2,EQ-A02,OP-003
REC-000188,BATCH-20240301-019,2024-03-01 23:35:00,844.5,119.5,1485.0,25.9,2.89,47.1,178.3,298.0,13.7,78.4,EQ-A02,OP-003
REC-000189,BATCH-20240301-019,2024-03-01 23:40:00,854.8,124.0,1438.0,24.3,2.49,45.4,177.6,304.0,14.6,80.0,EQ-B01,OP-004
REC-000190,BATCH-20240301-019,2024-03-01 23:45:00,852.7,120.0,1478.0,24.9,2.47,44.4,179.2,316.0,15.4,79.4,EQ-B02,OP-003
REC-000191,BATCH-20240301-020,2024-03-01 23:50:00,853.5,119.2,1559.0,25.4,2.47,45.7,175.3,289.0,14.0,80.3,EQ-A01,OP-005
REC-000192,BATCH-20240301-020,2024-03-01 23:55:00,858.7,125.6,1532.0,,1.96,44.2,177.6,294.0,14.9,79.1,EQ-B01,OP-005
REC-000193,BATCH-20240301-020,2024-03-02 00:00:00,840.1,121.9,1446.0,25.3,3.12,43.6,172.4,297.0,15.9,83.9,EQ-A01,OP-003
REC-000194,BATCH-20240301-020,2024-03-02 00:05:00,843.9,121.2,1477.0,24.9,3.29,42.7,180.8,305.0,15.9,80.2,EQ-A02,OP-004
REC-000195,BATCH-20240301-020,2024-03-02 00:10:00,851.5,119.0,1513.0,24.6,2.69,44.4,181.1,300.0,15.9,79.9,EQ-B01,OP-002
REC-000196,BATCH-20240301-020,2024-03-02 00:15:00,841.1,123.2,1455.0,24.2,2.32,47.1,173.6,331.0,15.8,80.4,EQ-B02,OP-001
REC-000197,BATCH-20240301-020,2024-03-02 00:20:00,849.7,120.7,1526.0,25.8,2.67,45.1,179.4,298.0,14.8,82.3,EQ-B01,OP-001
REC-000198,BATCH-20240301-020,2024-03-02 00:25:00,853.0,112.6,1533.0,25.2,2.49,44.4,183.4,309.0,14.4,80.8,EQ-B02,OP-003
REC-000199,BATCH-20240301-020,2024-03-02 00:30:00,845.1,116.6,1469.0,26.0,2.79,45.8,182.2,305.0,14.5,80.9,EQ-A01,OP-004
REC-000200,BATCH-20240301-020,2024-03-02 00:35:00,854.0,121.9,1559.0,25.8,2.61,46.6,179.9,291.0,14.9,78.5,EQ-A01,OP-004
REC-000201,BATCH-20240301-021,2024-03-02 00:40:00,846.6,119.6,1460.0,24.6,1.93,45.3,180.0,292.0,15.5,81.9,EQ-A01,OP-005
REC-000202,BATCH-20240301-021,2024-03-02 00:45:00,842.0,118.1,1462.0,23.9,2.75,44.7,179.2,280.0,15.5,77.5,EQ-B01,OP-005
REC-000203,BATCH-20240301-021,2024-03-02 00:50:00,850.3,120.7,1568.0,23.4,1.59,45.3,185.4,312.0,15.2,79.0,EQ-A01,OP-002
REC-000204,BATCH-20240301-021,2024-03-02 00:55:00,854.0,117.6,1524.0,25.6,2.82,49.1,181.2,295.0,15.0,76.5,EQ-B01,OP-004
REC-000205,BATCH-20240301-021,2024-03-02 01:00:00,846.5,119.0,1474.0,25.2,2.25,46.7,180.0,300.0,14.7,80.3,EQ-A01,OP-005
REC-000206,BATCH-20240301-021,2024-03-02 01:05:00,854.1,117.8,1467.0,24.6,2.1,43.8,178.6,309.0,15.2,80.4,EQ-B01,OP-005
REC-000207,BATCH-20240301-021,2024-03-02 01:10:00,854.3,119.7,1520.0,,2.58,44.1,172.7,299.0,16.1,81.9,EQ-A02,OP-001
REC-000208,BATCH-20240301-021,2024-03-02 01:15:00,854.8,123.1,1504.0,25.2,2.31,44.5,181.8,312.0,14.9,79.1,EQ-A02,OP-004
REC-000209,BATCH-20240301-021,2024-03-02 01:20:00,850.0,121.5,1428.0,22.2,2.33,43.2,178.5,299.0,14.6,82.9,EQ-B01,OP-004
REC-000210,BATCH-20240301-021,2024-03-02 01:25:00,851.6,120.8,1531.0,23.6,2.81,44.9,182.0,289.0,13.8,81.6,EQ-A02,OP-004
REC-000211,BATCH-20240301-022,2024-03-02 01:30:00,851.9,117.7,1457.0,26.4,2.14,47.5,177.3,306.0,14.7,81.2,EQ-A02,OP-001
REC-000212,BATCH-20240301-022,2024-03-02 01:35:00,847.3,119.6,1502.0,23.8,2.72,44.2,179.3,290.0,13.0,79.6,EQ-B02,OP-003
REC-000213,BATCH-20240301-022,2024-03-02 01:40:00,862.1,122.0,1499.0,24.7,2.51,45.8,176.5,311.0,15.6,81.4,EQ-A01,OP-003
REC-000214,BATCH-20240301-022,2024-03-02 01:45:00,852.2,120.0,1534.0,25.7,2.39,44.1,180.3,315.0,14.0,77.1,EQ-B02,OP-002
REC-000215,BATCH-20240301-022,2024-03-02 01:50:00,850.8,120.1,1509.0,25.3,2.43,47.2,175.2,292.0,14.9,76.7,EQ-B01,OP-005
REC-000216,BATCH-20240301-022,2024-03-02 01:55:00,849.1,124.2,1501.0,25.3,2.12,44.1,178.9,297.0,16.0,81.1,EQ-B01,OP-002
REC-000217,BATCH-20240301-022,2024-03-02 02:00:00,844.4,120.6,1525.0,26.4,2.97,43.5,177.6,287.0,14.8,80.9,EQ-B02,OP-002
REC-000218,BATCH-20240301-022,2024-03-02 02:05:00,854.9,119.8,1484.0,25.2,2.25,48.1,175.2,302.0,16.6,80.0,EQ-B01,OP-004
REC-000219,BATCH-20240301-022,2024-03-02 02:10:00,849.0,119.1,1491.0,26.6,1.84,47.3,175.7,297.0,14.7,81.2,EQ-B02,OP-002
REC-000220,BATCH-20240301-022,2024-03-02 02:15:00,842.0,121.2,1601.0,23.4,,44.0,181.3,300.0,14.5,81.0,EQ-B01,OP-001
REC-000221,BATCH-20240301-023,2024-03-02 02:20:00,859.0,119.5,1536.0,23.4,2.21,45.7,184.5,304.0,14.7,80.0,EQ-B02,OP-001
REC-000222,BATCH-20240301-023,2024-03-02 02:25:00,843.7,121.5,1544.0,24.5,2.36,45.4,178.7,299.0,16.7,79.5,EQ-A02,OP-001
REC-000223,BATCH-20240301-023,2024-03-02 02:30:00,848.2,118.4,1537.0,24.8,2.31,47.0,184.3,294.0,13.5,82.0,EQ-B01,OP-005
REC-000224,BATCH-20240301-023,2024-03-02 02:35:00,846.6,122.0,1401.0,26.1,2.14,46.1,180.0,290.0,14.7,81.4,EQ-B01,OP-005
REC-000225,BATCH-20240301-023,2024-03-02 02:40:00,850.5,121.5,1599.0,23.1,2.99,45.2,177.3,287.0,14.8,81.8,EQ-B02,OP-005
REC-000226,BATCH-20240301-023,2024-03-02 02:45:00,849.4,123.8,1427.0,,2.12,45.5,182.7,296.0,12.9,80.4,EQ-B01,OP-002
REC-000227,BATCH-20240301-023,2024-03-02 02:50:00,852.2,121.0,1562.0,23.7,2.7,46.8,174.7,303.0,14.6,79.8,EQ-A01,OP-001
REC-000228,BATCH-20240301-023,2024-03-02 02:55:00,851.7,118.8,1466.0,25.0,2.17,43.4,182.0,289.0,15.5,80.9,EQ-A01,OP-001
REC-000229,BATCH-20240301-023,2024-03-02 03:00:00,841.4,118.3,1560.0,23.8,2.36,45.7,182.4,297.0,14.5,82.8,EQ-B01,OP-003
REC-000230,BATCH-20240301-023,2024-03-02 03:05:00,858.7,122.4,1504.0,24.0,2.25,45.8,181.3,314.0,15.5,77.0,EQ-B02,OP-005
REC-000231,BATCH-20240301-024,2024-03-02 03:10:00,855.3,117.5,1481.0,25.3,3.1,49.7,181.8,298.0,15.4,81.8,EQ-A02,OP-001
REC-000232,BATCH-20240301-024,2024-03-02 03:15:00,848.4,124.5,1512.0,25.6,2.7,45.6,182.5,294.0,14.6,77.8,EQ-A02,OP-004
REC-000233,BATCH-20240301-024,2024-03-02 03:20:00,852.2,121.9,1523.0,27.0,2.5,46.0,176.7,296.0,15.6,81.7,EQ-B02,OP-003
REC-000234,BATCH-20240301-024,2024-03-02 03:25:00,848.5,119.8,1424.0,24.6,2.77,45.9,181.5,300.0,15.0,78.7,EQ-B02,OP-003
REC-000235,BATCH-20240301-024,2024-03-02 03:30:00,853.5,121.1,1525.0,24.4,1.85,46.6,178.6,291.0,15.6,79.2,EQ-B02,OP-003
REC-000236,BATCH-20240301-024,2024-03-02 03:35:00,855.3,121.5,1534.0,23.4,2.86,45.4,178.9,301.0,13.6,80.8,EQ-B02,OP-003
REC-000237,BATCH-20240301-024,2024-03-02 03:40:00,844.9,116.6,1424.0,26.3,2.31,47.3,178.4,283.0,14.1,82.5,EQ-B02,OP-004
REC-000238,BATCH-20240301-024,2024-03-02 03:45:00,849.2,118.6,1508.0,25.6,2.84,47.2,178.9,287.0,14.7,80.5,EQ-B01,OP-005
REC-000239,BATCH-20240301-024,2024-03-02 03:50:00,845.2,117.6,1517.0,24.9,2.51,43.9,179.3,291.0,15.7,82.1,EQ-A01,OP-004
REC-000240,BATCH-20240301-024,2024-03-02 03:55:00,840.8,117.7,1425.0,24.2,2.47,42.8,177.2,290.0,15.2,80.1,EQ-A01,OP-005
REC-000241,BATCH-20240301-025,2024-03-02 04:00:00,846.4,120.4,1473.0,24.7,3.0,47.0,176.1,308.0,15.6,77.7,EQ-B01,OP-002
REC-000242,BATCH-20240301-025,2024-03-02 04:05:00,854.1,123.8,1444.0,23.9,2.81,45.4,181.7,303.0,15.3,77.3,EQ-A02,OP-005
REC-000243,BATCH-20240301-025,2024-03-02 04:10:00,855.2,122.9,1489.0,24.9,2.04,45.8,181.7,299.0,15.9,79.3,EQ-A02,OP-001
REC-000244,BATCH-20240301-025,2024-03-02 04:15:00,852.8,117.5,1499.0,24.8,2.57,44.4,179.6,308.0,14.7,76.8,EQ-B01,OP-004
REC-000245,BATCH-20240301-025,2024-03-02 04:20:00,858.7,123.5,1435.0,,2.35,45.4,180.9,298.0,14.4,78.6,EQ-A02,OP-001
REC-000246,BATCH-20240301-025,2024-03-02 04:25:00,845.4,117.9,1497.0,24.1,2.7,47.2,178.3,302.0,15.4,80.9,EQ-B02,OP-002
REC-000247,BATCH-20240301-025,2024-03-02 04:30:00,850.4,121.9,1524.0,23.5,2.76,46.3,177.7,300.0,15.5,79.6,EQ-B01,OP-005
REC-000248,BATCH-20240301-025,2024-03-02 04:35:00,855.4,125.9,1461.0,23.3,2.59,46.1,179.3,315.0,13.9,81.4,EQ-A02,OP-003
REC-000249,BATCH-20240301-025,2024-03-02 04:40:00,847.0,124.3,1600.0,24.1,2.34,46.3,178.8,300.0,15.0,76.2,EQ-B01,OP-003
REC-000250,BATCH-20240301-025,2024-03-02 04:45:00,849.9,118.3,1475.0,26.7,2.12,46.2,179.2,297.0,15.6,80.7,EQ-A01,OP-002
REC-000251,BATCH-20240301-026,2024-03-02 04:50:00,852.9,122.4,1483.0,24.3,2.17,43.8,188.8,312.0,13.9,77.4,EQ-B02,OP-005
REC-000252,BATCH-20240301-026,2024-03-02 04:55:00,852.4,121.4,1527.0,24.7,2.46,45.5,180.3,278.0,14.8,78.3,EQ-A01,OP-003
REC-000253,BATCH-20240301-026,2024-03-02 05:00:00,850.9,127.5,1518.0,24.6,2.78,45.7,181.3,306.0,16.6,77.7,EQ-B01,OP-005
REC-000254,BATCH-20240301-026,2024-03-02 05:05:00,852.4,117.7,1528.0,23.9,2.37,44.6,182.9,309.0,14.0,80.1,EQ-B01,OP-001
REC-000255,BATCH-20240301-026,2024-03-02 05:10:00,846.5,116.9,1489.0,24.6,3.23,45.6,175.9,294.0,15.8,84.2,EQ-B01,OP-005
REC-000256,BATCH-20240301-026,2024-03-02 05:15:00,842.1,115.3,1594.0,25.5,2.24,45.8,172.1,300.0,15.3,81.8,EQ-B02,OP-003
REC-000257,BATCH-20240301-026,2024-03-02 05:20:00,844.9,120.2,1454.0,25.3,2.23,44.4,177.0,307.0,15.7,79.5,EQ-A01,OP-001
REC-000258,BATCH-20240301-026,2024-03-02 05:25:00,850.2,116.4,1485.0,24.9,3.29,43.3,184.4,310.0,15.2,83.5,EQ-A01,OP-002
REC-000259,BATCH-20240301-026,2024-03-02 05:30:00,851.9,121.0,1497.0,26.5,2.83,44.1,176.0,298.0,14.4,79.9,EQ-B02,OP-003
REC-000260,BATCH-20240301-026,2024-03-02 05:35:00,856.2,118.9,1498.0,25.1,2.75,41.6,178.2,302.0,16.0,79.0,EQ-B02,OP-005
REC-000261,BATCH-20240301-027,2024-03-02 05:40:00,840.6,121.5,1468.0,23.6,2.31,44.7,178.2,278.0,15.7,82.5,EQ-B02,OP-001
REC-000262,BATCH-20240301-027,2024-03-02 05:45:00,853.3,117.2,1490.0,25.0,2.68,46.0,177.8,301.0,15.4,82.9,EQ-B01,OP-001
REC-000263,BATCH-20240301-027,2024-03-02 05:50:00,853.5,122.0,1504.0,26.7,2.62,43.7,184.2,307.0,14.6,79.0,EQ-B02,OP-002
REC-000264,BATCH-20240301-027,2024-03-02 05:55:00,851.5,121.2,1510.0,25.4,3.01,46.6,180.6,309.0,14.2,80.8,EQ-B01,OP-005
REC-000265,BATCH-20240301-027,2024-03-02 06:00:00,859.0,119.5,1458.0,24.2,2.17,43.8,178.9,286.0,15.0,81.8,EQ-A01,OP-004
REC-000266,BATCH-20240301-027,2024-03-02 06:05:00,845.5,123.8,1526.0,26.2,2.3,46.3,176.7,309.0,15.1,81.1,EQ-B02,OP-001
REC-000267,BATCH-20240301-027,2024-03-02 06:10:00,844.1,117.8,1530.0,23.9,2.64,42.9,182.5,288.0,15.4,81.3,EQ-A01,OP-001
REC-000268,BATCH-20240301-027,2024-03-02 06:15:00,846.5,121.5,1513.0,24.4,2.2,42.1,181.0,284.0,15.1,79.5,EQ-A02,OP-005
REC-000269,BATCH-20240301-027,2024-03-02 06:20:00,853.4,119.2,1484.0,25.9,2.6,45.5,181.4,285.0,15.6,81.2,EQ-A02,OP-005
REC-000270,BATCH-20240301-027,2024-03-02 06:25:00,844.9,119.4,1498.0,24.8,2.6,47.1,183.2,287.0,15.5,82.7,EQ-B01,OP-002
REC-000271,BATCH-20240301-028,2024-03-02 06:30:00,851.9,122.7,1601.0,26.2,2.57,46.6,180.4,300.0,14.7,83.1,EQ-B01,OP-002
REC-000272,BATCH-20240301-028,2024-03-02 06:35:00,845.9,123.8,1525.0,23.3,2.61,41.8,181.9,309.0,14.5,80.2,EQ-A02,OP-001
REC-000273,BATCH-20240301-028,2024-03-02 06:40:00,859.8,118.7,1447.0,26.8,,45.0,183.0,313.0,14.4,79.0,EQ-A01,OP-003
REC-000274,BATCH-20240301-028,2024-03-02 06:45:00,856.2,124.2,1528.0,23.9,3.1,44.2,179.0,303.0,16.2,81.7,EQ-B01,OP-001
REC-000275,BATCH-20240301-028,2024-03-02 06:50:00,852.1,121.2,1502.0,25.7,1.74,44.6,180.7,288.0,15.3,79.6,EQ-B02,OP-005
REC-000276,BATCH-20240301-028,2024-03-02 06:55:00,858.8,123.9,1477.0,24.8,2.48,44.3,180.6,292.0,14.1,81.2,EQ-B02,OP-003
REC-000277,BATCH-20240301-028,2024-03-02 07:00:00,853.1,118.0,1545.0,24.2,2.58,46.2,179.9,305.0,14.6,79.6,EQ-A02,OP-005
REC-000278,BATCH-20240301-028,2024-03-02 07:05:00,849.0,118.1,1491.0,,2.35,44.6,179.2,298.0,15.0,81.0,EQ-B01,OP-004
REC-000279,BATCH-20240301-028,2024-03-02 07:10:00,854.4,118.4,1440.0,23.7,,44.5,177.7,287.0,14.6,80.4,EQ-B02,OP-004
REC-000280,BATCH-20240301-028,2024-03-02 07:15:00,853.0,118.6,1479.0,23.9,2.49,43.7,181.7,282.0,14.7,80.6,EQ-B02,OP-001
REC-000281,BATCH-20240301-029,2024-03-02 07:20:00,850.9,126.7,1517.0,23.8,2.47,42.3,179.8,292.0,15.7,78.9,EQ-A02,OP-001
REC-000282,BATCH-20240301-029,2024-03-02 07:25:00,849.4,118.4,1587.0,24.6,3.05,46.2,181.4,304.0,15.3,76.1,EQ-B01,OP-004
REC-000283,BATCH-20240301-029,2024-03-02 07:30:00,848.6,122.1,1498.0,23.3,2.48,47.6,183.7,299.0,15.8,79.3,EQ-B02,OP-005
REC-000284,BATCH-20240301-029,2024-03-02 07:35:00,841.5,117.7,1578.0,24.7,2.43,44.6,185.7,316.0,16.8,79.7,EQ-A01,OP-005
REC-000285,BATCH-20240301-029,2024-03-02 07:40:00,851.5,116.2,1574.0,23.6,2.57,43.4,178.2,292.0,14.5,78.9,EQ-B02,OP-002
REC-000286,BATCH-20240301-029,2024-03-02 07:45:00,847.3,122.1,1445.0,25.3,2.87,44.2,177.8,298.0,15.9,80.4,EQ-B02,OP-004
REC-000287,BATCH-20240301-029,2024-03-02 07:50:00,847.3,121.2,1445.0,25.8,2.62,44.5,177.5,291.0,15.4,82.5,EQ-B01,OP-003
REC-000288,BATCH-20240301-029,2024-03-02 07:55:00,846.8,121.1,1396.0,24.3,2.49,43.6,177.2,293.0,15.2,79.6,EQ-B02,OP-001
REC-000289,BATCH-20240301-029,2024-03-02 08:00:00,838.8,114.7,1470.0,25.5,1.68,44.3,178.4,314.0,14.7,80.8,EQ-B02,OP-001
REC-000290,BATCH-20240301-029,2024-03-02 08:05:00,850.7,114.7,1538.0,25.3,2.65,50.9,173.7,317.0,14.8,80.6,EQ-A02,OP-005
REC-000291,BATCH-20240301-030,2024-03-02 08:10:00,849.8,118.9,1472.0,25.4,2.04,46.1,178.8,289.0,14.6,82.5,EQ-B01,OP-001
REC-000292,BATCH-20240301-030,2024-03-02 08:15:00,847.3,120.9,1463.0,25.9,2.71,47.8,179.5,307.0,15.1,82.6,EQ-B02,OP-001
REC-000293,BATCH-20240301-030,2024-03-02 08:20:00,846.4,121.9,1490.0,24.9,2.53,45.4,179.7,302.0,16.3,82.0,EQ-B01,OP-001
REC-000294,BATCH-20240301-030,2024-03-02 08:25:00,854.3,118.9,1456.0,26.1,2.76,47.2,178.2,298.0,13.7,79.2,EQ-B02,OP-002
REC-000295,BATCH-20240301-030,2024-03-02 08:30:00,855.0,118.8,1532.0,24.8,2.6,43.3,180.3,270.0,14.9,76.7,EQ-B01,OP-001
REC-000296,BATCH-20240301-030,2024-03-02 08:35:00,856.0,121.9,1523.0,26.8,2.22,47.6,182.8,298.0,15.9,77.8,EQ-B02,OP-005
REC-000297,BATCH-20240301-030,2024-03-02 08:40:00,845.9,118.5,1474.0,23.7,2.87,44.6,181.1,294.0,13.5,80.5,EQ-A01,OP-005
REC-000298,BATCH-20240301-030,2024-03-02 08:45:00,840.4,119.8,1432.0,27.4,2.77,45.2,183.8,292.0,15.4,80.4,EQ-B01,OP-001
REC-000299,BATCH-20240301-030,2024-03-02 08:50:00,851.3,123.2,1537.0,25.3,2.0,43.6,179.6,301.0,14.1,84.8,EQ-B01,OP-003
REC-000300,BATCH-20240301-030,2024-03-02 08:55:00,857.6,121.5,1504.0,24.7,2.21,45.1,180.8,288.0,15.3,79.7,EQ-A02,OP-005
REC-000301,BATCH-20240301-031,2024-03-02 09:00:00,840.5,117.8,1479.0,27.3,2.67,43.0,181.5,285.0,15.9,79.1,EQ-A01,OP-001
REC-000302,BATCH-20240301-031,2024-03-02 09:05:00,849.5,123.3,1436.0,23.3,2.32,46.6,175.4,272.0,14.6,81.1,EQ-B02,OP-004
REC-000303,BATCH-20240301-031,2024-03-02 09:10:00,856.0,118.8,1479.0,26.4,1.94,44.4,180.6,304.0,14.6,80.1,EQ-B01,OP-005
REC-000304,BATCH-20240301-031,2024-03-02 09:15:00,837.6,118.4,1523.0,23.8,2.52,45.7,179.0,302.0,14.2,79.6,EQ-A02,OP-002
REC-000305,BATCH-20240301-031,2024-03-02 09:20:00,853.1,120.4,1471.0,25.3,,41.9,183.5,297.0,15.3,82.4,EQ-A01,OP-003
REC-000306,BATCH-20240301-031,2024-03-02 09:25:00,843.1,118.2,1486.0,24.1,3.02,43.7,178.3,302.0,14.0,79.2,EQ-B02,OP-004
REC-000307,BATCH-20240301-031,2024-03-02 09:30:00,851.6,119.2,1495.0,24.4,2.05,45.5,185.3,300.0,15.2,81.4,EQ-A01,OP-003
REC-000308,BATCH-20240301-031,2024-03-02 09:35:00,843.7,124.3,1510.0,27.0,2.28,47.7,182.3,306.0,15.2,79.5,EQ-B02,OP-005
REC-000309,BATCH-20240301-031,2024-03-02 09:40:00,856.0,120.4,1402.0,23.7,,45.5,179.8,312.0,13.4,80.3,EQ-B02,OP-005
REC-000310,BATCH-20240301-031,2024-03-02 09:45:00,840.9,121.9,1495.0,25.5,2.24,46.9,183.1,306.0,14.9,81.2,EQ-A02,OP-002
REC-000311,BATCH-20240301-032,2024-03-02 09:50:00,846.5,122.1,1582.0,26.3,2.28,45.5,176.1,306.0,15.4,76.3,EQ-A01,OP-001
REC-000312,BATCH-20240301-032,2024-03-02 09:55:00,844.2,119.3,1485.0,23.5,2.62,45.4,179.4,292.0,15.8,83.3,EQ-A02,OP-004
REC-000313,BATCH-20240301-032,2024-03-02 10:00:00,847.6,118.5,1525.0,24.6,2.46,46.1,174.3,313.0,15.1,79.2,EQ-B01,OP-001
REC-000314,BATCH-20240301-032,2024-03-02 10:05:00,849.6,119.9,1413.0,26.8,2.51,45.7,182.9,290.0,15.4,79.5,EQ-B02,OP-001
REC-000315,BATCH-20240301-032,2024-03-02 10:10:00,854.2,114.7,1495.0,24.3,2.63,45.7,177.9,293.0,14.9,78.2,EQ-B01,OP-005
REC-000316,BATCH-20240301-032,2024-03-02 10:15:00,854.2,119.1,1355.0,24.6,2.19,42.6,176.3,301.0,16.1,80.6,EQ-B02,OP-003
REC-000317,BATCH-20240301-032,2024-03-02 10:20:00,847.0,121.1,1477.0,24.2,,42.4,178.8,302.0,14.9,79.2,EQ-B01,OP-002
REC-000318,BATCH-20240301-032,2024-03-02 10:25:00,845.3,121.5,1434.0,25.9,2.2,43.9,175.6,295.0,15.8,81.0,EQ-B01,OP-001
REC-000319,BATCH-20240301-032,2024-03-02 10:30:00,854.9,121.3,1445.0,24.6,2.27,47.0,176.4,309.0,15.7,83.7,EQ-B02,OP-005
REC-000320,BATCH-20240301-032,2024-03-02 10:35:00,848.0,121.8,1614.0,24.3,2.04,42.2,182.1,281.0,14.7,80.9,EQ-B01,OP-003
REC-000321,BATCH-20240301-033,2024-03-02 10:40:00,850.9,121.1,1511.0,26.5,2.21,44.0,177.7,308.0,15.7,80.9,EQ-A01,OP-005
REC-000322,BATCH-20240301-033,2024-03-02 10:45:00,855.9,117.1,1583.0,26.8,2.72,47.7,175.0,295.0,14.4,81.4,EQ-A02,OP-003
REC-000323,BATCH-20240301-033,2024-03-02 10:50:00,844.7,121.9,1569.0,25.8,2.59,43.5,177.5,312.0,15.6,79.9,EQ-A02,OP-002
REC-000324,BATCH-20240301-033,2024-03-02 10:55:00,847.9,114.9,1446.0,27.3,2.12,45.3,183.0,287.0,15.1,81.9,EQ-A02,OP-005
REC-000325,BATCH-20240301-033,2024-03-02 11:00:00,850.1,127.2,1417.0,26.3,2.45,46.2,181.3,293.0,15.2,76.3,EQ-A01,OP-002
REC-000326,BATCH-20240301-033,2024-03-02 11:05:00,853.0,120.7,1532.0,26.3,2.61,45.2,177.4,293.0,15.9,82.9,EQ-B02,OP-005
REC-000327,BATCH-20240301-033,2024-03-02 11:10:00,848.8,120.1,1455.0,26.4,2.7,47.9,177.4,296.0,15.2,81.3,EQ-B01,OP-003
REC-000328,BATCH-20240301-033,2024-03-02 11:15:00,848.9,117.8,1544.0,25.9,2.23,47.0,183.5,301.0,15.1,81.1,EQ-B02,OP-003
REC-000329,BATCH-20240301-033,2024-03-02 11:20:00,845.7,120.1,1392.0,26.1,2.03,47.3,179.0,298.0,14.5,79.4,EQ-B01,OP-005
REC-000330,BATCH-20240301-033,2024-03-02 11:25:00,857.1,113.8,1564.0,25.4,2.14,43.4,185.0,291.0,14.1,82.3,EQ-A01,OP-001
REC-000331,BATCH-20240301-034,2024-03-02 11:30:00,851.7,117.7,1511.0,23.8,2.83,46.6,181.6,304.0,16.4,80.0,EQ-A01,OP-005
REC-000332,BATCH-20240301-034,2024-03-02 11:35:00,844.1,121.1,1604.0,23.8,2.39,45.6,179.8,290.0,15.9,84.6,EQ-A01,OP-004
REC-000333,BATCH-20240301-034,2024-03-02 11:40:00,851.0,117.7,1423.0,25.3,2.83,45.7,180.0,294.0,14.1,81.7,EQ-A02,OP-003
